Trinity_ID	GO_ID	GOslim	Biological_process
TRINITY_DN13803_c0_g1_i1	GO:0050728	stress response	P
TRINITY_DN5272_c0_g1_i1	GO:0050728	stress response	P
TRINITY_DN14915_c0_g1_i15	GO:0050728	stress response	P
TRINITY_DN6051_c0_g2_i7	GO:0050728	stress response	P
TRINITY_DN6051_c20_g1_i1	GO:0050728	stress response	P
TRINITY_DN8213_c0_g1_i2	GO:0050728	stress response	P
TRINITY_DN29455_c0_g1_i1	GO:0050728	stress response	P
TRINITY_DN4758_c0_g1_i1	GO:0050728	stress response	P
TRINITY_DN21337_c0_g1_i1	GO:0050728	stress response	P
TRINITY_DN13646_c1_g1_i1	GO:0050728	stress response	P
TRINITY_DN11036_c5_g1_i1	GO:0050728	stress response	P
TRINITY_DN11900_c0_g1_i1	GO:0050728	stress response	P
TRINITY_DN13349_c1_g1_i1	GO:0050728	stress response	P
TRINITY_DN7100_c0_g1_i2	GO:0050728	stress response	P
TRINITY_DN7100_c0_g1_i5	GO:0050728	stress response	P
TRINITY_DN7100_c0_g1_i7	GO:0050728	stress response	P
TRINITY_DN8176_c0_g1_i4	GO:0050728	stress response	P
TRINITY_DN8458_c0_g1_i1	GO:0050728	stress response	P
TRINITY_DN365_c0_g1_i1	GO:0050728	stress response	P
TRINITY_DN365_c0_g1_i2	GO:0050728	stress response	P
TRINITY_DN365_c0_g1_i3	GO:0050728	stress response	P
TRINITY_DN3864_c0_g1_i1	GO:0050728	stress response	P
TRINITY_DN3864_c0_g1_i3	GO:0050728	stress response	P
TRINITY_DN4743_c0_g1_i1	GO:0050728	stress response	P
TRINITY_DN2503_c0_g1_i10	GO:0050728	stress response	P
TRINITY_DN2503_c0_g1_i11	GO:0050728	stress response	P
TRINITY_DN2503_c0_g1_i4	GO:0050728	stress response	P
TRINITY_DN2503_c0_g1_i7	GO:0050728	stress response	P
TRINITY_DN2503_c0_g1_i8	GO:0050728	stress response	P
TRINITY_DN859_c1_g1_i2	GO:0050728	stress response	P
TRINITY_DN5404_c0_g1_i1	GO:0050728	stress response	P
TRINITY_DN5404_c0_g1_i2	GO:0050728	stress response	P
TRINITY_DN9023_c0_g1_i1	GO:0050728	stress response	P
TRINITY_DN2544_c0_g1_i2	GO:0050728	stress response	P
TRINITY_DN1565_c0_g1_i12	GO:0050728	stress response	P
TRINITY_DN1565_c0_g1_i4	GO:0050728	stress response	P
TRINITY_DN2348_c0_g1_i1	GO:0050728	stress response	P
TRINITY_DN9564_c0_g2_i2	GO:0050728	stress response	P
TRINITY_DN11673_c0_g1_i1	GO:0050729	stress response	P
TRINITY_DN12192_c0_g1_i1	GO:0050729	stress response	P
TRINITY_DN19472_c0_g1_i1	GO:0050729	stress response	P
TRINITY_DN8799_c0_g1_i1	GO:0050729	stress response	P
TRINITY_DN8799_c0_g1_i2	GO:0050729	stress response	P
TRINITY_DN8799_c0_g1_i3	GO:0050729	stress response	P
TRINITY_DN8799_c0_g1_i5	GO:0050729	stress response	P
TRINITY_DN18795_c0_g1_i1	GO:0050729	stress response	P
TRINITY_DN558_c0_g1_i1	GO:0050729	stress response	P
TRINITY_DN558_c0_g1_i13	GO:0050729	stress response	P
TRINITY_DN558_c0_g1_i14	GO:0050729	stress response	P
TRINITY_DN558_c0_g1_i16	GO:0050729	stress response	P
TRINITY_DN558_c0_g1_i17	GO:0050729	stress response	P
TRINITY_DN558_c0_g1_i2	GO:0050729	stress response	P
TRINITY_DN558_c0_g1_i3	GO:0050729	stress response	P
TRINITY_DN558_c0_g1_i4	GO:0050729	stress response	P
TRINITY_DN558_c0_g1_i5	GO:0050729	stress response	P
TRINITY_DN558_c0_g1_i7	GO:0050729	stress response	P
TRINITY_DN558_c0_g1_i8	GO:0050729	stress response	P
TRINITY_DN558_c0_g1_i9	GO:0050729	stress response	P
TRINITY_DN13790_c0_g1_i1	GO:0050729	stress response	P
TRINITY_DN14688_c0_g1_i1	GO:0050729	stress response	P
TRINITY_DN558_c0_g1_i15	GO:0050729	stress response	P
TRINITY_DN558_c0_g1_i6	GO:0050729	stress response	P
TRINITY_DN2484_c0_g1_i1	GO:0050829	stress response	P
TRINITY_DN3338_c0_g2_i1	GO:0050829	stress response	P
TRINITY_DN7174_c0_g1_i1	GO:0050829	stress response	P
TRINITY_DN11578_c1_g1_i1	GO:0050829	stress response	P
TRINITY_DN13420_c0_g1_i1	GO:0050829	stress response	P
TRINITY_DN14697_c0_g1_i1	GO:0050829	stress response	P
TRINITY_DN16478_c1_g1_i1	GO:0050829	stress response	P
TRINITY_DN10128_c0_g1_i1	GO:0050829	stress response	P
TRINITY_DN14552_c0_g1_i1	GO:0050829	stress response	P
TRINITY_DN24851_c0_g1_i1	GO:0050829	stress response	P
TRINITY_DN26240_c0_g1_i1	GO:0050829	stress response	P
TRINITY_DN29356_c0_g1_i1	GO:0050829	stress response	P
TRINITY_DN3710_c0_g1_i1	GO:0050829	stress response	P
TRINITY_DN3710_c0_g1_i2	GO:0050829	stress response	P
TRINITY_DN13240_c0_g1_i1	GO:0050829	stress response	P
TRINITY_DN9396_c1_g1_i1	GO:0050829	stress response	P
TRINITY_DN854_c0_g1_i1	GO:0050829	stress response	P
TRINITY_DN854_c0_g1_i2	GO:0050829	stress response	P
TRINITY_DN4353_c0_g1_i1	GO:0050829	stress response	P
TRINITY_DN4353_c0_g1_i4	GO:0050829	stress response	P
TRINITY_DN4353_c0_g1_i5	GO:0050829	stress response	P
TRINITY_DN25338_c0_g1_i1	GO:0050829	stress response	P
TRINITY_DN4850_c0_g1_i1	GO:0050829	stress response	P
TRINITY_DN4850_c0_g1_i2	GO:0050829	stress response	P
TRINITY_DN2959_c0_g1_i1	GO:0050829	stress response	P
TRINITY_DN1258_c0_g1_i1	GO:0050829	stress response	P
TRINITY_DN3688_c0_g1_i2	GO:0050829	stress response	P
TRINITY_DN720_c0_g1_i4	GO:0050829	stress response	P
TRINITY_DN4721_c0_g1_i3	GO:0050829	stress response	P
TRINITY_DN0_c1_g1_i1	GO:0050829	stress response	P
TRINITY_DN0_c1_g1_i2	GO:0050829	stress response	P
TRINITY_DN0_c1_g1_i3	GO:0050829	stress response	P
TRINITY_DN3688_c0_g1_i3	GO:0050829	stress response	P
TRINITY_DN3688_c0_g1_i4	GO:0050829	stress response	P
TRINITY_DN3688_c0_g1_i5	GO:0050829	stress response	P
TRINITY_DN3129_c0_g1_i1	GO:0050829	stress response	P
TRINITY_DN233_c1_g1_i10	GO:0050829	stress response	P
TRINITY_DN233_c1_g1_i2	GO:0050829	stress response	P
TRINITY_DN233_c1_g1_i4	GO:0050829	stress response	P
TRINITY_DN233_c1_g1_i5	GO:0050829	stress response	P
TRINITY_DN233_c1_g1_i8	GO:0050829	stress response	P
TRINITY_DN233_c1_g1_i9	GO:0050829	stress response	P
TRINITY_DN227_c0_g1_i1	GO:0050829	stress response	P
TRINITY_DN227_c0_g1_i2	GO:0050829	stress response	P
TRINITY_DN18099_c0_g1_i1	GO:0050829	stress response	P
TRINITY_DN10649_c0_g2_i1	GO:0050829	stress response	P
TRINITY_DN22674_c0_g1_i1	GO:0050829	stress response	P
TRINITY_DN25949_c0_g1_i1	GO:0050829	stress response	P
TRINITY_DN26968_c0_g1_i1	GO:0050829	stress response	P
TRINITY_DN27638_c0_g1_i1	GO:0050829	stress response	P
TRINITY_DN28603_c0_g1_i1	GO:0050829	stress response	P
TRINITY_DN2882_c0_g1_i1	GO:0050829	stress response	P
TRINITY_DN2882_c0_g3_i1	GO:0050829	stress response	P
TRINITY_DN9531_c0_g1_i1	GO:0050829	stress response	P
TRINITY_DN1249_c0_g1_i2	GO:0050829	stress response	P
TRINITY_DN1249_c0_g1_i5	GO:0050829	stress response	P
TRINITY_DN1249_c0_g1_i6	GO:0050829	stress response	P
TRINITY_DN7456_c0_g1_i1	GO:0050829	stress response	P
TRINITY_DN7456_c0_g1_i10	GO:0050829	stress response	P
TRINITY_DN7456_c0_g1_i11	GO:0050829	stress response	P
TRINITY_DN7456_c0_g1_i3	GO:0050829	stress response	P
TRINITY_DN7456_c0_g1_i6	GO:0050829	stress response	P
TRINITY_DN7456_c0_g1_i8	GO:0050829	stress response	P
TRINITY_DN7456_c0_g1_i9	GO:0050829	stress response	P
TRINITY_DN413_c0_g1_i2	GO:0050829	stress response	P
TRINITY_DN11578_c1_g1_i1	GO:0050830	stress response	P
TRINITY_DN13420_c0_g1_i1	GO:0050830	stress response	P
TRINITY_DN14697_c0_g1_i1	GO:0050830	stress response	P
TRINITY_DN16478_c1_g1_i1	GO:0050830	stress response	P
TRINITY_DN2132_c1_g2_i1	GO:0050830	stress response	P
TRINITY_DN2682_c0_g1_i1	GO:0050830	stress response	P
TRINITY_DN310_c0_g1_i1	GO:0050830	stress response	P
TRINITY_DN310_c0_g1_i2	GO:0050830	stress response	P
TRINITY_DN779_c0_g1_i1	GO:0050830	stress response	P
TRINITY_DN779_c0_g1_i2	GO:0050830	stress response	P
TRINITY_DN1848_c0_g1_i4	GO:0050830	stress response	P
TRINITY_DN3688_c0_g1_i2	GO:0050830	stress response	P
TRINITY_DN3688_c0_g1_i3	GO:0050830	stress response	P
TRINITY_DN3688_c0_g1_i4	GO:0050830	stress response	P
TRINITY_DN3688_c0_g1_i5	GO:0050830	stress response	P
TRINITY_DN11666_c4_g1_i1	GO:0050830	stress response	P
TRINITY_DN14795_c1_g1_i1	GO:0050830	stress response	P
TRINITY_DN15849_c0_g2_i2	GO:0050830	stress response	P
TRINITY_DN6641_c0_g1_i2	GO:0050830	stress response	P
TRINITY_DN6641_c0_g1_i3	GO:0050830	stress response	P
TRINITY_DN745_c3_g1_i2	GO:0050830	stress response	P
TRINITY_DN745_c3_g2_i2	GO:0050830	stress response	P
TRINITY_DN115_c0_g1_i4	GO:0050830	stress response	P
TRINITY_DN11578_c1_g1_i1	GO:0050832	stress response	P
TRINITY_DN13420_c0_g1_i1	GO:0050832	stress response	P
TRINITY_DN14697_c0_g1_i1	GO:0050832	stress response	P
TRINITY_DN16478_c1_g1_i1	GO:0050832	stress response	P
TRINITY_DN3253_c0_g1_i1	GO:0050832	stress response	P
TRINITY_DN3253_c0_g1_i3	GO:0050832	stress response	P
TRINITY_DN3706_c0_g1_i2	GO:0050832	stress response	P
TRINITY_DN23061_c0_g1_i1	GO:0050832	stress response	P
TRINITY_DN5449_c0_g1_i1	GO:0050832	stress response	P
TRINITY_DN2682_c0_g1_i1	GO:0050832	stress response	P
TRINITY_DN310_c0_g1_i1	GO:0050832	stress response	P
TRINITY_DN310_c0_g1_i2	GO:0050832	stress response	P
TRINITY_DN11928_c0_g1_i1	GO:0050832	stress response	P
TRINITY_DN619_c0_g1_i1	GO:0050832	stress response	P
TRINITY_DN25347_c0_g1_i1	GO:0050832	stress response	P
TRINITY_DN10711_c0_g1_i1	GO:0050832	stress response	P
TRINITY_DN2051_c0_g1_i1	GO:0050832	stress response	P
TRINITY_DN2051_c0_g1_i4	GO:0050832	stress response	P
TRINITY_DN25910_c0_g1_i1	GO:0050832	stress response	P
TRINITY_DN1050_c0_g1_i1	GO:0050832	stress response	P
TRINITY_DN11921_c0_g1_i1	GO:0050832	stress response	P
TRINITY_DN17281_c1_g1_i1	GO:0050832	stress response	P
TRINITY_DN7582_c0_g1_i10	GO:0050832	stress response	P
TRINITY_DN7582_c0_g1_i12	GO:0050832	stress response	P
TRINITY_DN7582_c0_g1_i14	GO:0050832	stress response	P
TRINITY_DN7582_c0_g1_i7	GO:0050832	stress response	P
TRINITY_DN4721_c0_g1_i3	GO:0050832	stress response	P
TRINITY_DN2097_c0_g1_i1	GO:0050832	stress response	P
TRINITY_DN651_c1_g1_i5	GO:0050832	stress response	P
TRINITY_DN651_c1_g1_i7	GO:0050832	stress response	P
TRINITY_DN11462_c0_g1_i1	GO:0050832	stress response	P
TRINITY_DN7582_c0_g1_i2	GO:0050832	stress response	P
TRINITY_DN1029_c0_g1_i11	GO:0050832	stress response	P
TRINITY_DN1029_c0_g1_i2	GO:0050832	stress response	P
TRINITY_DN1029_c0_g1_i3	GO:0050832	stress response	P
TRINITY_DN1029_c0_g1_i4	GO:0050832	stress response	P
TRINITY_DN1029_c0_g1_i5	GO:0050832	stress response	P
TRINITY_DN1029_c0_g1_i6	GO:0050832	stress response	P
TRINITY_DN1029_c0_g1_i7	GO:0050832	stress response	P
TRINITY_DN1029_c0_g1_i8	GO:0050832	stress response	P
TRINITY_DN1029_c0_g1_i9	GO:0050832	stress response	P
TRINITY_DN10711_c0_g1_i2	GO:0050832	stress response	P
TRINITY_DN16609_c0_g1_i2	GO:0050832	stress response	P
TRINITY_DN11666_c4_g1_i1	GO:0050832	stress response	P
TRINITY_DN14795_c1_g1_i1	GO:0050832	stress response	P
TRINITY_DN15849_c0_g2_i2	GO:0050832	stress response	P
TRINITY_DN6641_c0_g1_i2	GO:0050832	stress response	P
TRINITY_DN6641_c0_g1_i3	GO:0050832	stress response	P
TRINITY_DN745_c3_g1_i2	GO:0050832	stress response	P
TRINITY_DN745_c3_g2_i2	GO:0050832	stress response	P
TRINITY_DN29119_c0_g1_i1	GO:0050832	stress response	P
TRINITY_DN383_c0_g1_i4	GO:0050832	stress response	P
TRINITY_DN383_c0_g1_i5	GO:0050832	stress response	P
TRINITY_DN27647_c0_g1_i1	GO:0050832	stress response	P
TRINITY_DN2474_c0_g1_i1	GO:0051103	stress response	P
TRINITY_DN26275_c0_g1_i1	GO:0051103	stress response	P
TRINITY_DN8855_c0_g1_i2	GO:0051103	stress response	P
TRINITY_DN12632_c0_g1_i2	GO:0051103	stress response	P
TRINITY_DN15492_c0_g1_i1	GO:0051103	stress response	P
TRINITY_DN15492_c0_g1_i3	GO:0051103	stress response	P
TRINITY_DN9387_c0_g1_i1	GO:0051103	stress response	P
TRINITY_DN5373_c0_g1_i1	GO:0051103	stress response	P
TRINITY_DN5373_c0_g1_i3	GO:0051103	stress response	P
TRINITY_DN5373_c0_g3_i1	GO:0051103	stress response	P
TRINITY_DN3327_c0_g1_i1	GO:0051103	stress response	P
TRINITY_DN12632_c0_g1_i1	GO:0051103	stress response	P
TRINITY_DN7417_c0_g1_i1	GO:0051103	stress response	P
TRINITY_DN7417_c0_g1_i2	GO:0051103	stress response	P
TRINITY_DN1187_c0_g2_i1	GO:0051403	stress response	P
TRINITY_DN1187_c0_g2_i2	GO:0051403	stress response	P
TRINITY_DN557_c0_g1_i1	GO:0051403	stress response	P
TRINITY_DN557_c0_g1_i2	GO:0051403	stress response	P
TRINITY_DN22495_c0_g1_i1	GO:0051403	stress response	P
TRINITY_DN7105_c0_g1_i1	GO:0051403	stress response	P
TRINITY_DN2345_c0_g1_i1	GO:0051403	stress response	P
TRINITY_DN2025_c0_g1_i1	GO:0051409	stress response	P
TRINITY_DN1378_c0_g1_i1	GO:0051409	stress response	P
TRINITY_DN1378_c0_g1_i2	GO:0051409	stress response	P
TRINITY_DN18236_c0_g1_i2	GO:0051409	stress response	P
TRINITY_DN3573_c0_g1_i10	GO:0051410	stress response	P
TRINITY_DN3573_c0_g1_i6	GO:0051410	stress response	P
TRINITY_DN22762_c0_g1_i1	GO:0051599	stress response	P
TRINITY_DN7859_c1_g1_i2	GO:0051599	stress response	P
TRINITY_DN7859_c1_g1_i4	GO:0051599	stress response	P
TRINITY_DN20936_c0_g1_i1	GO:0051599	stress response	P
TRINITY_DN7305_c0_g1_i2	GO:0051599	stress response	P
TRINITY_DN7305_c0_g1_i3	GO:0051599	stress response	P
TRINITY_DN7917_c0_g1_i1	GO:0051599	stress response	P
TRINITY_DN1831_c0_g1_i1	GO:0051607	stress response	P
TRINITY_DN4493_c0_g1_i1	GO:0051607	stress response	P
TRINITY_DN4493_c0_g1_i2	GO:0051607	stress response	P
TRINITY_DN3737_c0_g1_i11	GO:0051607	stress response	P
TRINITY_DN3737_c0_g1_i12	GO:0051607	stress response	P
TRINITY_DN3737_c0_g1_i5	GO:0051607	stress response	P
TRINITY_DN3052_c0_g3_i2	GO:0051607	stress response	P
TRINITY_DN3233_c1_g1_i1	GO:0051607	stress response	P
TRINITY_DN3233_c1_g1_i3	GO:0051607	stress response	P
TRINITY_DN3052_c0_g3_i1	GO:0051607	stress response	P
TRINITY_DN1159_c0_g1_i1	GO:0051607	stress response	P
TRINITY_DN3737_c0_g1_i2	GO:0051607	stress response	P
TRINITY_DN26831_c1_g1_i1	GO:0051607	stress response	P
TRINITY_DN9942_c0_g1_i1	GO:0051607	stress response	P
TRINITY_DN293_c0_g1_i1	GO:0051607	stress response	P
TRINITY_DN293_c0_g1_i2	GO:0051607	stress response	P
TRINITY_DN1972_c0_g1_i1	GO:0051607	stress response	P
TRINITY_DN1972_c0_g1_i2	GO:0051607	stress response	P
TRINITY_DN7384_c3_g1_i1	GO:0051607	stress response	P
TRINITY_DN187_c0_g1_i1	GO:0051607	stress response	P
TRINITY_DN187_c0_g1_i2	GO:0051607	stress response	P
TRINITY_DN187_c0_g1_i5	GO:0051607	stress response	P
TRINITY_DN187_c0_g1_i6	GO:0051607	stress response	P
TRINITY_DN2609_c0_g1_i1	GO:0051607	stress response	P
TRINITY_DN2609_c0_g1_i2	GO:0051607	stress response	P
TRINITY_DN3701_c0_g1_i1	GO:0051607	stress response	P
TRINITY_DN427_c0_g1_i1	GO:0051607	stress response	P
TRINITY_DN427_c0_g1_i2	GO:0051607	stress response	P
TRINITY_DN4475_c0_g1_i2	GO:0051607	stress response	P
TRINITY_DN7240_c0_g1_i1	GO:0051607	stress response	P
TRINITY_DN9865_c0_g1_i3	GO:0051607	stress response	P
TRINITY_DN9865_c0_g2_i2	GO:0051607	stress response	P
TRINITY_DN1248_c0_g1_i1	GO:0051607	stress response	P
TRINITY_DN12533_c0_g1_i1	GO:0051607	stress response	P
TRINITY_DN4493_c0_g1_i3	GO:0051607	stress response	P
TRINITY_DN438_c0_g3_i1	GO:0051607	stress response	P
TRINITY_DN6103_c1_g1_i1	GO:0051607	stress response	P
TRINITY_DN6103_c1_g1_i5	GO:0051607	stress response	P
TRINITY_DN6103_c1_g1_i6	GO:0051607	stress response	P
TRINITY_DN6103_c1_g1_i7	GO:0051607	stress response	P
TRINITY_DN6103_c1_g1_i9	GO:0051607	stress response	P
TRINITY_DN6299_c0_g1_i1	GO:0051607	stress response	P
TRINITY_DN14371_c0_g1_i1	GO:0051607	stress response	P
TRINITY_DN10283_c0_g1_i4	GO:0051607	stress response	P
TRINITY_DN12616_c0_g1_i1	GO:0051607	stress response	P
TRINITY_DN22628_c0_g1_i1	GO:0051607	stress response	P
TRINITY_DN23716_c0_g1_i1	GO:0051607	stress response	P
TRINITY_DN4632_c0_g1_i7	GO:0051607	stress response	P
TRINITY_DN12275_c1_g2_i1	GO:0051607	stress response	P
TRINITY_DN12275_c1_g2_i2	GO:0051607	stress response	P
TRINITY_DN8759_c0_g1_i1	GO:0051607	stress response	P
TRINITY_DN4288_c0_g1_i1	GO:0051607	stress response	P
TRINITY_DN15149_c0_g1_i1	GO:0051607	stress response	P
TRINITY_DN6753_c0_g1_i10	GO:0051607	stress response	P
TRINITY_DN6753_c0_g1_i11	GO:0051607	stress response	P
TRINITY_DN6753_c0_g1_i15	GO:0051607	stress response	P
TRINITY_DN6753_c0_g1_i16	GO:0051607	stress response	P
TRINITY_DN6753_c0_g1_i3	GO:0051607	stress response	P
TRINITY_DN6753_c0_g1_i4	GO:0051607	stress response	P
TRINITY_DN6753_c0_g1_i5	GO:0051607	stress response	P
TRINITY_DN6753_c0_g1_i6	GO:0051607	stress response	P
TRINITY_DN6753_c0_g1_i7	GO:0051607	stress response	P
TRINITY_DN6753_c0_g1_i9	GO:0051607	stress response	P
TRINITY_DN0_c1_g1_i1	GO:0051607	stress response	P
TRINITY_DN0_c1_g1_i2	GO:0051607	stress response	P
TRINITY_DN0_c1_g1_i3	GO:0051607	stress response	P
TRINITY_DN2380_c0_g1_i2	GO:0051607	stress response	P
TRINITY_DN2380_c0_g1_i5	GO:0051607	stress response	P
TRINITY_DN26846_c0_g1_i1	GO:0051607	stress response	P
TRINITY_DN2620_c0_g1_i1	GO:0051607	stress response	P
TRINITY_DN2620_c0_g1_i2	GO:0051607	stress response	P
TRINITY_DN2743_c0_g1_i1	GO:0051607	stress response	P
TRINITY_DN2743_c0_g1_i3	GO:0051607	stress response	P
TRINITY_DN1816_c0_g1_i1	GO:0051607	stress response	P
TRINITY_DN848_c0_g1_i1	GO:0051607	stress response	P
TRINITY_DN848_c0_g1_i2	GO:0051607	stress response	P
TRINITY_DN5280_c0_g1_i5	GO:0051607	stress response	P
TRINITY_DN5280_c0_g1_i6	GO:0051607	stress response	P
TRINITY_DN9783_c0_g2_i1	GO:0051607	stress response	P
TRINITY_DN7532_c0_g1_i2	GO:0051607	stress response	P
TRINITY_DN7532_c0_g2_i1	GO:0051607	stress response	P
TRINITY_DN7532_c0_g1_i1	GO:0051607	stress response	P
TRINITY_DN7532_c0_g2_i3	GO:0051607	stress response	P
TRINITY_DN115_c0_g1_i4	GO:0051607	stress response	P
TRINITY_DN3285_c0_g1_i1	GO:0051607	stress response	P
TRINITY_DN10145_c0_g1_i1	GO:0051788	stress response	P
TRINITY_DN10145_c0_g1_i3	GO:0051788	stress response	P
TRINITY_DN5451_c0_g1_i2	GO:0051788	stress response	P
TRINITY_DN7075_c0_g1_i1	GO:0051788	stress response	P
TRINITY_DN8524_c0_g1_i1	GO:0051788	stress response	P
TRINITY_DN15563_c0_g1_i1	GO:0051867	stress response	P
TRINITY_DN9291_c0_g1_i1	GO:0051919	stress response	P
TRINITY_DN293_c0_g1_i1	GO:0055093	stress response	P
TRINITY_DN293_c0_g1_i2	GO:0055093	stress response	P
TRINITY_DN19455_c0_g1_i1	GO:0055093	stress response	P
TRINITY_DN17612_c0_g1_i2	GO:0055093	stress response	P
TRINITY_DN17612_c0_g1_i1	GO:0055093	stress response	P
TRINITY_DN524_c0_g1_i1	GO:0055093	stress response	P
TRINITY_DN2883_c0_g1_i1	GO:0055093	stress response	P
TRINITY_DN2883_c0_g1_i3	GO:0055093	stress response	P
TRINITY_DN21923_c0_g1_i1	GO:0055093	stress response	P
TRINITY_DN7253_c0_g2_i1	GO:0055093	stress response	P
TRINITY_DN10859_c0_g1_i1	GO:0055093	stress response	P
TRINITY_DN8423_c0_g4_i1	GO:0055093	stress response	P
TRINITY_DN7537_c0_g1_i1	GO:0055093	stress response	P
TRINITY_DN1725_c0_g1_i1	GO:0055093	stress response	P
TRINITY_DN1725_c0_g1_i2	GO:0055093	stress response	P
TRINITY_DN1725_c0_g1_i4	GO:0055093	stress response	P
TRINITY_DN9787_c0_g1_i1	GO:0055093	stress response	P
TRINITY_DN9787_c0_g1_i2	GO:0055093	stress response	P
TRINITY_DN9787_c0_g2_i1	GO:0055093	stress response	P
TRINITY_DN17915_c0_g2_i1	GO:0060054	stress response	P
TRINITY_DN3856_c0_g1_i1	GO:0060266	stress response	P
TRINITY_DN2974_c1_g1_i1	GO:0060733	stress response	P
TRINITY_DN2974_c1_g1_i2	GO:0060733	stress response	P
TRINITY_DN7532_c0_g1_i2	GO:0060733	stress response	P
TRINITY_DN7532_c0_g2_i1	GO:0060733	stress response	P
TRINITY_DN7532_c0_g1_i1	GO:0060733	stress response	P
TRINITY_DN7532_c0_g2_i3	GO:0060733	stress response	P
TRINITY_DN4436_c0_g1_i1	GO:0060734	stress response	P
TRINITY_DN4436_c0_g1_i2	GO:0060734	stress response	P
TRINITY_DN12765_c0_g1_i1	GO:0060734	stress response	P
TRINITY_DN6221_c0_g1_i1	GO:0060734	stress response	P
TRINITY_DN6221_c0_g1_i1	GO:0060734	stress response	P
TRINITY_DN6221_c0_g1_i7	GO:0060734	stress response	P
TRINITY_DN293_c0_g1_i1	GO:0070301	stress response	P
TRINITY_DN293_c0_g1_i2	GO:0070301	stress response	P
TRINITY_DN2619_c0_g1_i1	GO:0070301	stress response	P
TRINITY_DN2619_c0_g1_i2	GO:0070301	stress response	P
TRINITY_DN2619_c0_g1_i3	GO:0070301	stress response	P
TRINITY_DN28074_c1_g1_i1	GO:0070301	stress response	P
TRINITY_DN22240_c0_g1_i1	GO:0070301	stress response	P
TRINITY_DN2836_c0_g1_i1	GO:0070301	stress response	P
TRINITY_DN2836_c0_g1_i2	GO:0070301	stress response	P
TRINITY_DN2836_c0_g1_i3	GO:0070301	stress response	P
TRINITY_DN3912_c0_g1_i2	GO:0070301	stress response	P
TRINITY_DN3912_c0_g1_i5	GO:0070301	stress response	P
TRINITY_DN18482_c0_g1_i1	GO:0070301	stress response	P
TRINITY_DN23876_c0_g1_i1	GO:0070301	stress response	P
TRINITY_DN9836_c0_g1_i1	GO:0070301	stress response	P
TRINITY_DN9836_c0_g1_i2	GO:0070301	stress response	P
TRINITY_DN2974_c1_g1_i1	GO:0070301	stress response	P
TRINITY_DN2974_c1_g1_i2	GO:0070301	stress response	P
TRINITY_DN722_c0_g1_i3	GO:0070301	stress response	P
TRINITY_DN841_c1_g1_i1	GO:0070301	stress response	P
TRINITY_DN138_c0_g1_i1	GO:0070301	stress response	P
TRINITY_DN6316_c0_g1_i1	GO:0070301	stress response	P
TRINITY_DN3912_c0_g1_i3	GO:0070301	stress response	P
TRINITY_DN3912_c0_g1_i7	GO:0070301	stress response	P
TRINITY_DN3912_c0_g1_i8	GO:0070301	stress response	P
TRINITY_DN5530_c0_g1_i1	GO:0070301	stress response	P
TRINITY_DN3901_c0_g1_i1	GO:0070301	stress response	P
TRINITY_DN434_c4_g1_i1	GO:0070301	stress response	P
TRINITY_DN19192_c0_g1_i1	GO:0070301	stress response	P
TRINITY_DN8524_c0_g1_i1	GO:0070301	stress response	P
TRINITY_DN12533_c0_g1_i1	GO:0070417	stress response	P
TRINITY_DN2751_c0_g1_i1	GO:0070417	stress response	P
TRINITY_DN4524_c1_g1_i1	GO:0070417	stress response	P
TRINITY_DN10476_c0_g1_i1	GO:0070417	stress response	P
TRINITY_DN7532_c0_g1_i2	GO:0070417	stress response	P
TRINITY_DN7532_c0_g2_i1	GO:0070417	stress response	P
TRINITY_DN7532_c0_g1_i1	GO:0070417	stress response	P
TRINITY_DN7532_c0_g2_i3	GO:0070417	stress response	P
TRINITY_DN12765_c0_g1_i1	GO:0070417	stress response	P
TRINITY_DN6221_c0_g1_i1	GO:0070417	stress response	P
TRINITY_DN6221_c0_g1_i7	GO:0070417	stress response	P
TRINITY_DN3987_c0_g1_i2	GO:0070423	stress response	P
TRINITY_DN4634_c0_g1_i1	GO:0070423	stress response	P
TRINITY_DN4634_c0_g1_i4	GO:0070423	stress response	P
TRINITY_DN4634_c0_g1_i5	GO:0070423	stress response	P
TRINITY_DN4634_c0_g1_i9	GO:0070423	stress response	P
TRINITY_DN2503_c0_g1_i10	GO:0070431	stress response	P
TRINITY_DN2503_c0_g1_i11	GO:0070431	stress response	P
TRINITY_DN2503_c0_g1_i4	GO:0070431	stress response	P
TRINITY_DN2503_c0_g1_i7	GO:0070431	stress response	P
TRINITY_DN2503_c0_g1_i8	GO:0070431	stress response	P
TRINITY_DN9561_c0_g1_i1	GO:0070433	stress response	P
TRINITY_DN3339_c0_g2_i1	GO:0070458	stress response	P
TRINITY_DN2953_c0_g1_i1	GO:0070458	stress response	P
TRINITY_DN2953_c0_g1_i2	GO:0070458	stress response	P
TRINITY_DN13849_c0_g1_i1	GO:0070527	stress response	P
TRINITY_DN207_c0_g1_i3	GO:0070527	stress response	P
TRINITY_DN5920_c0_g1_i1	GO:0070527	stress response	P
TRINITY_DN5920_c0_g1_i2	GO:0070527	stress response	P
TRINITY_DN6131_c0_g1_i2	GO:0070527	stress response	P
