V1	V2
12892	TRINITY_DN54483_c0_g1_i1	stress response
12893	TRINITY_DN54483_c0_g1_i1	stress response
12894	TRINITY_DN54485_c0_g1_i1	stress response
12895	TRINITY_DN54490_c0_g1_i1	stress response
12896	TRINITY_DN54494_c0_g1_i1	stress response
12897	TRINITY_DN54494_c0_g1_i1	stress response
12898	TRINITY_DN54498_c0_g1_i1	stress response
12899	TRINITY_DN54528_c0_g1_i1	stress response
12900	TRINITY_DN54533_c0_g1_i1	stress response
12901	TRINITY_DN54541_c0_g1_i1	stress response
12902	TRINITY_DN54558_c0_g1_i1	stress response
12903	TRINITY_DN54558_c0_g1_i1	stress response
12904	TRINITY_DN54576_c0_g1_i1	stress response
12905	TRINITY_DN54576_c0_g1_i1	stress response
12906	TRINITY_DN5459_c0_g2_i2	stress response
12907	TRINITY_DN5459_c0_g2_i2	stress response
12908	TRINITY_DN545_c1_g2_i1	stress response
12909	TRINITY_DN545_c1_g2_i2	stress response
12910	TRINITY_DN5460_c0_g2_i2	stress response
12911	TRINITY_DN5460_c0_g2_i2	stress response
12912	TRINITY_DN5460_c0_g2_i2	stress response
12913	TRINITY_DN5460_c0_g2_i2	stress response
12914	TRINITY_DN54616_c0_g1_i1	stress response
12915	TRINITY_DN54629_c0_g1_i1	stress response
12916	TRINITY_DN54629_c0_g1_i1	stress response
12917	TRINITY_DN54629_c0_g1_i1	stress response
12918	TRINITY_DN54629_c0_g1_i1	stress response
12919	TRINITY_DN54629_c0_g1_i1	stress response
12920	TRINITY_DN54629_c0_g1_i1	stress response
12921	TRINITY_DN54629_c0_g1_i1	stress response
12922	TRINITY_DN54634_c0_g1_i1	stress response
12923	TRINITY_DN54634_c0_g1_i1	stress response
12924	TRINITY_DN54634_c0_g1_i1	stress response
12925	TRINITY_DN54640_c0_g1_i1	stress response
12926	TRINITY_DN54640_c0_g1_i1	stress response
12927	TRINITY_DN54644_c0_g1_i1	stress response
12928	TRINITY_DN54663_c0_g1_i1	stress response
12929	TRINITY_DN54670_c0_g1_i1	stress response
12930	TRINITY_DN54706_c0_g1_i1	stress response
12931	TRINITY_DN5470_c0_g2_i2	stress response
12932	TRINITY_DN5470_c0_g2_i2	stress response
12933	TRINITY_DN5470_c0_g2_i2	stress response
12934	TRINITY_DN5471_c0_g1_i1	stress response
12935	TRINITY_DN5471_c0_g1_i3	stress response
12936	TRINITY_DN5474_c0_g1_i1	stress response
12937	TRINITY_DN5474_c0_g1_i2	stress response
12938	TRINITY_DN54751_c0_g1_i1	stress response
12939	TRINITY_DN5475_c0_g1_i2	stress response
12940	TRINITY_DN5475_c0_g1_i2	stress response
12941	TRINITY_DN5475_c0_g1_i2	stress response
12942	TRINITY_DN5475_c0_g1_i2	stress response
12943	TRINITY_DN5475_c0_g1_i2	stress response
12944	TRINITY_DN5475_c0_g1_i2	stress response
12945	TRINITY_DN5475_c0_g1_i2	stress response
12946	TRINITY_DN5475_c0_g1_i2	stress response
12947	TRINITY_DN54761_c0_g1_i1	stress response
12948	TRINITY_DN54772_c0_g1_i1	stress response
12949	TRINITY_DN54773_c0_g1_i1	stress response
12950	TRINITY_DN547_c0_g1_i2	stress response
12951	TRINITY_DN547_c0_g1_i2	stress response
12952	TRINITY_DN547_c0_g1_i4	stress response
12953	TRINITY_DN547_c0_g1_i5	stress response
12954	TRINITY_DN547_c0_g1_i5	stress response
12955	TRINITY_DN547_c0_g1_i6	stress response
12956	TRINITY_DN547_c0_g1_i6	stress response
12957	TRINITY_DN547_c0_g1_i8	stress response
12958	TRINITY_DN547_c0_g1_i8	stress response
12959	TRINITY_DN54806_c0_g1_i1	stress response
12960	TRINITY_DN54812_c0_g1_i1	stress response
12961	TRINITY_DN54832_c0_g1_i1	stress response
12962	TRINITY_DN54832_c0_g1_i1	stress response
12963	TRINITY_DN5483_c1_g1_i1	stress response
12964	TRINITY_DN5483_c1_g1_i1	stress response
12965	TRINITY_DN5483_c1_g1_i1	stress response
12966	TRINITY_DN54854_c0_g1_i1	stress response
12967	TRINITY_DN54854_c0_g1_i1	stress response
12968	TRINITY_DN54858_c0_g1_i1	stress response
12969	TRINITY_DN54861_c0_g1_i1	stress response
12970	TRINITY_DN54874_c0_g1_i1	stress response
12971	TRINITY_DN54874_c0_g1_i1	stress response
12972	TRINITY_DN54882_c0_g1_i1	stress response
12973	TRINITY_DN54894_c0_g1_i1	stress response
12974	TRINITY_DN54894_c0_g1_i1	stress response
12975	TRINITY_DN54894_c0_g1_i1	stress response
12976	TRINITY_DN54910_c0_g1_i1	stress response
12977	TRINITY_DN54952_c0_g1_i1	stress response
12978	TRINITY_DN54952_c0_g1_i1	stress response
12979	TRINITY_DN54952_c0_g1_i1	stress response
12980	TRINITY_DN54952_c0_g1_i1	stress response
12981	TRINITY_DN54961_c0_g1_i1	stress response
12982	TRINITY_DN54961_c0_g1_i1	stress response
12983	TRINITY_DN54961_c0_g1_i1	stress response
12984	TRINITY_DN54985_c0_g1_i1	stress response
12985	TRINITY_DN54985_c0_g1_i1	stress response
12986	TRINITY_DN54985_c0_g1_i1	stress response
12987	TRINITY_DN54989_c0_g1_i1	stress response
12988	TRINITY_DN54991_c0_g1_i1	stress response
12989	TRINITY_DN54991_c0_g1_i1	stress response
12990	TRINITY_DN54_c0_g1_i5	stress response
12991	TRINITY_DN54_c0_g1_i5	stress response
12992	TRINITY_DN55019_c0_g1_i1	stress response
12993	TRINITY_DN55019_c0_g1_i1	stress response
12994	TRINITY_DN5501_c0_g1_i1	stress response
12995	TRINITY_DN5501_c0_g1_i1	stress response
12996	TRINITY_DN5501_c0_g1_i1	stress response
12997	TRINITY_DN5501_c0_g1_i2	stress response
12998	TRINITY_DN5501_c0_g1_i2	stress response
12999	TRINITY_DN5501_c0_g1_i2	stress response
13000	TRINITY_DN5501_c0_g1_i3	stress response
13001	TRINITY_DN5501_c0_g1_i3	stress response
13002	TRINITY_DN5501_c0_g1_i3	stress response
13003	TRINITY_DN5501_c0_g1_i4	stress response
13004	TRINITY_DN5501_c0_g1_i4	stress response
13005	TRINITY_DN5501_c0_g1_i4	stress response
13006	TRINITY_DN55058_c0_g1_i1	stress response
13007	TRINITY_DN5505_c0_g1_i2	stress response
13008	TRINITY_DN5505_c0_g1_i2	stress response
13009	TRINITY_DN5505_c0_g1_i2	stress response
13010	TRINITY_DN5505_c0_g1_i2	stress response
13011	TRINITY_DN5505_c1_g1_i5	stress response
13012	TRINITY_DN5505_c1_g1_i5	stress response
13013	TRINITY_DN55061_c1_g1_i1	stress response
13014	TRINITY_DN5506_c1_g1_i1	stress response
13015	TRINITY_DN55096_c0_g2_i1	stress response
13016	TRINITY_DN55105_c0_g1_i1	stress response
13017	TRINITY_DN55109_c0_g1_i1	stress response
13018	TRINITY_DN55110_c0_g1_i1	stress response
13019	TRINITY_DN55110_c0_g1_i1	stress response
13020	TRINITY_DN55114_c0_g1_i1	stress response
13021	TRINITY_DN55120_c0_g1_i1	stress response
13022	TRINITY_DN55120_c0_g1_i1	stress response
13023	TRINITY_DN55120_c0_g1_i1	stress response
13024	TRINITY_DN55122_c0_g1_i1	stress response
13025	TRINITY_DN55122_c0_g1_i1	stress response
13026	TRINITY_DN55129_c0_g1_i1	stress response
13027	TRINITY_DN55129_c0_g1_i1	stress response
13028	TRINITY_DN5512_c0_g1_i1	stress response
13029	TRINITY_DN55133_c0_g1_i1	stress response
13030	TRINITY_DN55133_c0_g1_i1	stress response
13031	TRINITY_DN55133_c0_g1_i1	stress response
13032	TRINITY_DN55146_c0_g1_i1	stress response
13033	TRINITY_DN55149_c0_g1_i1	stress response
13034	TRINITY_DN5514_c1_g2_i4	stress response
13035	TRINITY_DN5515_c0_g1_i4	stress response
13036	TRINITY_DN5516_c0_g1_i13	stress response
13037	TRINITY_DN55180_c0_g1_i1	stress response
13038	TRINITY_DN55180_c0_g1_i1	stress response
13039	TRINITY_DN55185_c0_g1_i1	stress response
13040	TRINITY_DN55185_c0_g1_i1	stress response
13041	TRINITY_DN5518_c0_g2_i1	stress response
13042	TRINITY_DN55204_c0_g1_i1	stress response
13043	TRINITY_DN55209_c0_g1_i1	stress response
13044	TRINITY_DN55209_c0_g1_i1	stress response
13045	TRINITY_DN55225_c0_g1_i1	stress response
13046	TRINITY_DN55225_c0_g1_i1	stress response
13047	TRINITY_DN55254_c0_g1_i1	stress response
13048	TRINITY_DN55255_c0_g1_i1	stress response
13049	TRINITY_DN55255_c0_g1_i1	stress response
13050	TRINITY_DN5525_c0_g1_i1	stress response
13051	TRINITY_DN55283_c0_g1_i1	stress response
13052	TRINITY_DN5528_c2_g1_i1	stress response
13053	TRINITY_DN5528_c2_g1_i1	stress response
13054	TRINITY_DN5528_c2_g1_i1	stress response
13055	TRINITY_DN5528_c2_g1_i3	stress response
13056	TRINITY_DN5528_c2_g1_i3	stress response
13057	TRINITY_DN5528_c2_g1_i3	stress response
13058	TRINITY_DN5528_c2_g1_i4	stress response
13059	TRINITY_DN5528_c2_g1_i4	stress response
13060	TRINITY_DN5528_c2_g1_i4	stress response
13061	TRINITY_DN55297_c0_g1_i1	stress response
13062	TRINITY_DN55297_c0_g1_i1	stress response
13063	TRINITY_DN55304_c0_g1_i1	stress response
13064	TRINITY_DN55307_c0_g1_i1	stress response
13065	TRINITY_DN55311_c0_g1_i1	stress response
13066	TRINITY_DN55312_c0_g1_i1	stress response
13067	TRINITY_DN55312_c0_g1_i1	stress response
13068	TRINITY_DN5532_c0_g2_i1	stress response
13069	TRINITY_DN5532_c0_g2_i1	stress response
13070	TRINITY_DN5532_c0_g2_i1	stress response
13071	TRINITY_DN5532_c0_g2_i1	stress response
13072	TRINITY_DN55349_c0_g1_i1	stress response
13073	TRINITY_DN5534_c0_g1_i4	stress response
13074	TRINITY_DN55365_c0_g1_i1	stress response
13075	TRINITY_DN55365_c0_g1_i1	stress response
13076	TRINITY_DN55380_c0_g1_i1	stress response
13077	TRINITY_DN55391_c0_g1_i1	stress response
13078	TRINITY_DN553_c0_g1_i2	stress response
13079	TRINITY_DN553_c1_g1_i2	stress response
13080	TRINITY_DN553_c1_g1_i4	stress response
13081	TRINITY_DN553_c1_g1_i5	stress response
13082	TRINITY_DN553_c1_g1_i6	stress response
13083	TRINITY_DN553_c1_g1_i7	stress response
13084	TRINITY_DN553_c2_g2_i2	stress response
13085	TRINITY_DN55410_c0_g1_i1	stress response
13086	TRINITY_DN55418_c0_g1_i1	stress response
13087	TRINITY_DN55423_c0_g1_i1	stress response
13088	TRINITY_DN55423_c0_g1_i1	stress response
13089	TRINITY_DN55435_c0_g1_i1	stress response
13090	TRINITY_DN55435_c0_g1_i1	stress response
13091	TRINITY_DN5543_c2_g1_i6	stress response
13092	TRINITY_DN5543_c2_g1_i6	stress response
13093	TRINITY_DN5543_c2_g1_i6	stress response
13094	TRINITY_DN5543_c2_g1_i6	stress response
13095	TRINITY_DN5543_c2_g1_i6	stress response
13096	TRINITY_DN5543_c2_g1_i6	stress response
13097	TRINITY_DN5543_c2_g1_i6	stress response
13098	TRINITY_DN5543_c2_g1_i6	stress response
13099	TRINITY_DN5543_c2_g1_i6	stress response
13100	TRINITY_DN5543_c2_g1_i6	stress response
13101	TRINITY_DN5543_c2_g1_i7	stress response
13102	TRINITY_DN5543_c2_g1_i7	stress response
13103	TRINITY_DN5543_c2_g1_i7	stress response
13104	TRINITY_DN5543_c2_g1_i7	stress response
13105	TRINITY_DN5543_c2_g1_i7	stress response
13106	TRINITY_DN5543_c2_g1_i7	stress response
13107	TRINITY_DN5543_c2_g1_i7	stress response
13108	TRINITY_DN5543_c2_g1_i7	stress response
13109	TRINITY_DN5543_c2_g1_i7	stress response
13110	TRINITY_DN5543_c2_g1_i7	stress response
13111	TRINITY_DN5543_c2_g1_i9	stress response
13112	TRINITY_DN5543_c2_g1_i9	stress response
13113	TRINITY_DN5543_c2_g1_i9	stress response
13114	TRINITY_DN5543_c2_g1_i9	stress response
13115	TRINITY_DN5543_c2_g1_i9	stress response
13116	TRINITY_DN5543_c2_g1_i9	stress response
13117	TRINITY_DN5543_c2_g1_i9	stress response
13118	TRINITY_DN5543_c2_g1_i9	stress response
13119	TRINITY_DN5543_c2_g1_i9	stress response
13120	TRINITY_DN5543_c2_g1_i9	stress response
13121	TRINITY_DN55459_c0_g1_i1	stress response
13122	TRINITY_DN55459_c0_g1_i1	stress response
13123	TRINITY_DN55459_c0_g1_i1	stress response
13124	TRINITY_DN55459_c0_g1_i1	stress response
13125	TRINITY_DN55479_c0_g1_i1	stress response
13126	TRINITY_DN55479_c0_g1_i1	stress response
13127	TRINITY_DN5549_c0_g1_i1	stress response
13128	TRINITY_DN55502_c0_g1_i1	stress response
13129	TRINITY_DN55508_c0_g1_i1	stress response
13130	TRINITY_DN55522_c0_g1_i1	stress response
13131	TRINITY_DN55534_c0_g1_i1	stress response
13132	TRINITY_DN55535_c0_g1_i1	stress response
13133	TRINITY_DN55535_c0_g1_i1	stress response
13134	TRINITY_DN55547_c0_g1_i1	stress response
13135	TRINITY_DN55559_c0_g1_i1	stress response
13136	TRINITY_DN55559_c0_g1_i1	stress response
13137	TRINITY_DN555_c0_g1_i6	stress response
13138	TRINITY_DN555_c0_g1_i8	stress response
13139	TRINITY_DN55600_c0_g1_i1	stress response
13140	TRINITY_DN55606_c0_g1_i1	stress response
13141	TRINITY_DN55614_c0_g1_i1	stress response
13142	TRINITY_DN55614_c0_g1_i1	stress response
13143	TRINITY_DN5562_c1_g1_i11	stress response
13144	TRINITY_DN5562_c1_g1_i2	stress response
13145	TRINITY_DN55638_c0_g1_i1	stress response
13146	TRINITY_DN55638_c0_g1_i1	stress response
13147	TRINITY_DN55638_c0_g1_i1	stress response
13148	TRINITY_DN55641_c0_g1_i1	stress response
13149	TRINITY_DN55641_c0_g1_i1	stress response
13150	TRINITY_DN5564_c0_g1_i3	stress response
13151	TRINITY_DN5564_c0_g1_i3	stress response
13152	TRINITY_DN55652_c0_g1_i1	stress response
13153	TRINITY_DN55652_c0_g1_i1	stress response
13154	TRINITY_DN55671_c0_g1_i1	stress response
13155	TRINITY_DN55671_c0_g1_i1	stress response
13156	TRINITY_DN556_c0_g1_i30	stress response
13157	TRINITY_DN556_c0_g1_i30	stress response
13158	TRINITY_DN556_c0_g1_i30	stress response
13159	TRINITY_DN556_c0_g1_i30	stress response
13160	TRINITY_DN55703_c0_g1_i1	stress response
13161	TRINITY_DN55703_c0_g1_i1	stress response
13162	TRINITY_DN55703_c0_g1_i1	stress response
13163	TRINITY_DN55732_c0_g1_i1	stress response
13164	TRINITY_DN55751_c0_g1_i1	stress response
13165	TRINITY_DN55780_c0_g1_i1	stress response
13166	TRINITY_DN55786_c0_g1_i1	stress response
13167	TRINITY_DN55786_c0_g1_i1	stress response
13168	TRINITY_DN55786_c0_g1_i1	stress response
13169	TRINITY_DN55786_c0_g1_i1	stress response
13170	TRINITY_DN5579_c0_g1_i2	stress response
13171	TRINITY_DN5579_c0_g1_i3	stress response
13172	TRINITY_DN55817_c0_g1_i1	stress response
13173	TRINITY_DN55862_c0_g1_i1	stress response
13174	TRINITY_DN55889_c0_g1_i1	stress response
13175	TRINITY_DN5588_c0_g1_i3	stress response
13176	TRINITY_DN5588_c0_g1_i3	stress response
13177	TRINITY_DN558_c0_g1_i8	stress response
13178	TRINITY_DN558_c0_g1_i8	stress response
13179	TRINITY_DN558_c0_g1_i8	stress response
13180	TRINITY_DN558_c1_g1_i1	stress response
13181	TRINITY_DN55919_c0_g1_i1	stress response
13182	TRINITY_DN5591_c0_g1_i1	stress response
13183	TRINITY_DN55922_c0_g1_i1	stress response
13184	TRINITY_DN55922_c0_g1_i1	stress response
13185	TRINITY_DN55922_c0_g1_i1	stress response
13186	TRINITY_DN55922_c0_g1_i1	stress response
13187	TRINITY_DN55922_c0_g1_i1	stress response
13188	TRINITY_DN55937_c0_g1_i1	stress response
13189	TRINITY_DN5593_c2_g1_i2	stress response
13190	TRINITY_DN5593_c2_g1_i2	stress response
13191	TRINITY_DN5593_c2_g1_i2	stress response
13192	TRINITY_DN5593_c2_g1_i3	stress response
13193	TRINITY_DN5593_c2_g1_i3	stress response
13194	TRINITY_DN5593_c2_g1_i3	stress response
13195	TRINITY_DN5593_c2_g1_i3	stress response
13196	TRINITY_DN5593_c2_g1_i3	stress response
13197	TRINITY_DN5593_c2_g1_i3	stress response
13198	TRINITY_DN5593_c2_g1_i3	stress response
13199	TRINITY_DN5593_c2_g1_i3	stress response
13200	TRINITY_DN5593_c2_g1_i3	stress response
13201	TRINITY_DN5593_c2_g1_i3	stress response
13202	TRINITY_DN5593_c2_g1_i3	stress response
13203	TRINITY_DN5593_c2_g1_i3	stress response
13204	TRINITY_DN5593_c2_g1_i3	stress response
13205	TRINITY_DN5593_c2_g1_i3	stress response
13206	TRINITY_DN5593_c2_g1_i3	stress response
13207	TRINITY_DN5593_c2_g1_i6	stress response
13208	TRINITY_DN5593_c2_g1_i6	stress response
13209	TRINITY_DN5593_c2_g1_i6	stress response
13210	TRINITY_DN5595_c0_g1_i1	stress response
13211	TRINITY_DN5595_c0_g1_i2	stress response
13212	TRINITY_DN5595_c0_g1_i3	stress response
13213	TRINITY_DN55960_c0_g1_i1	stress response
13214	TRINITY_DN55975_c0_g1_i1	stress response
13215	TRINITY_DN55986_c0_g1_i1	stress response
13216	TRINITY_DN55991_c0_g1_i1	stress response
13217	TRINITY_DN55991_c0_g1_i1	stress response
13218	TRINITY_DN55991_c0_g1_i1	stress response
13219	TRINITY_DN55991_c0_g1_i1	stress response
13220	TRINITY_DN55991_c0_g1_i1	stress response
13221	TRINITY_DN55_c0_g1_i1	stress response
13222	TRINITY_DN55_c0_g1_i1	stress response
13223	TRINITY_DN55_c0_g1_i1	stress response
13224	TRINITY_DN5601_c0_g1_i8	stress response
13225	TRINITY_DN5601_c1_g1_i2	stress response
13226	TRINITY_DN5601_c1_g1_i2	stress response
13227	TRINITY_DN56028_c0_g1_i1	stress response
13228	TRINITY_DN5602_c0_g1_i11	stress response
13229	TRINITY_DN5602_c0_g1_i11	stress response
13230	TRINITY_DN5602_c0_g1_i12	stress response
13231	TRINITY_DN5602_c0_g1_i12	stress response
13232	TRINITY_DN5602_c0_g1_i4	stress response
13233	TRINITY_DN5602_c0_g1_i4	stress response
13234	TRINITY_DN5602_c0_g1_i8	stress response
13235	TRINITY_DN5602_c0_g1_i8	stress response
13236	TRINITY_DN56038_c0_g1_i1	stress response
13237	TRINITY_DN56038_c0_g1_i1	stress response
13238	TRINITY_DN56038_c0_g1_i1	stress response
13239	TRINITY_DN56038_c0_g1_i1	stress response
13240	TRINITY_DN56038_c0_g1_i1	stress response
13241	TRINITY_DN56043_c0_g1_i1	stress response
13242	TRINITY_DN56044_c0_g1_i1	stress response
13243	TRINITY_DN56044_c0_g1_i1	stress response
13244	TRINITY_DN56044_c0_g1_i1	stress response
13245	TRINITY_DN56044_c0_g1_i1	stress response
13246	TRINITY_DN56055_c0_g1_i1	stress response
13247	TRINITY_DN56055_c0_g1_i1	stress response
13248	TRINITY_DN56082_c0_g1_i1	stress response
13249	TRINITY_DN56096_c0_g1_i1	stress response
13250	TRINITY_DN56106_c0_g1_i1	stress response
13251	TRINITY_DN56106_c0_g1_i1	stress response
13252	TRINITY_DN56106_c0_g1_i1	stress response
13253	TRINITY_DN56106_c0_g1_i1	stress response
13254	TRINITY_DN56114_c0_g1_i1	stress response
13255	TRINITY_DN56118_c0_g1_i1	stress response
13256	TRINITY_DN56118_c0_g1_i1	stress response
13257	TRINITY_DN56130_c0_g1_i1	stress response
13258	TRINITY_DN56130_c0_g1_i1	stress response
13259	TRINITY_DN56130_c0_g1_i1	stress response
13260	TRINITY_DN56150_c0_g1_i1	stress response
13261	TRINITY_DN56150_c0_g1_i1	stress response
13262	TRINITY_DN56159_c0_g1_i1	stress response
13263	TRINITY_DN5615_c0_g1_i3	stress response
13264	TRINITY_DN5615_c0_g1_i7	stress response
13265	TRINITY_DN56160_c0_g1_i1	stress response
13266	TRINITY_DN56160_c0_g1_i1	stress response
13267	TRINITY_DN56171_c0_g1_i1	stress response
13268	TRINITY_DN56171_c0_g1_i1	stress response
13269	TRINITY_DN56171_c0_g1_i1	stress response
13270	TRINITY_DN56171_c0_g1_i1	stress response
13271	TRINITY_DN56180_c0_g1_i1	stress response
13272	TRINITY_DN56187_c0_g1_i1	stress response
13273	TRINITY_DN56192_c0_g1_i1	stress response
13274	TRINITY_DN56198_c0_g1_i1	stress response
13275	TRINITY_DN56213_c0_g1_i1	stress response
13276	TRINITY_DN56213_c0_g1_i1	stress response
13277	TRINITY_DN56253_c0_g1_i1	stress response
13278	TRINITY_DN56257_c0_g1_i1	stress response
13279	TRINITY_DN56264_c0_g1_i1	stress response
13280	TRINITY_DN56269_c0_g1_i1	stress response
13281	TRINITY_DN56269_c0_g1_i1	stress response
13282	TRINITY_DN56276_c0_g1_i1	stress response
13283	TRINITY_DN56276_c0_g1_i1	stress response
13284	TRINITY_DN56276_c0_g1_i1	stress response
13285	TRINITY_DN56276_c0_g1_i1	stress response
13286	TRINITY_DN56276_c0_g1_i1	stress response
13287	TRINITY_DN56276_c0_g1_i1	stress response
13288	TRINITY_DN56278_c0_g1_i1	stress response
13289	TRINITY_DN56278_c0_g1_i1	stress response
13290	TRINITY_DN56278_c0_g1_i1	stress response
13291	TRINITY_DN56283_c0_g1_i1	stress response
13292	TRINITY_DN56321_c0_g1_i1	stress response
13293	TRINITY_DN56321_c0_g1_i1	stress response
13294	TRINITY_DN56321_c0_g1_i1	stress response
13295	TRINITY_DN56321_c0_g1_i1	stress response
13296	TRINITY_DN56327_c0_g1_i1	stress response
13297	TRINITY_DN56333_c0_g1_i1	stress response
13298	TRINITY_DN56333_c0_g1_i2	stress response
13299	TRINITY_DN56358_c0_g1_i1	stress response
13300	TRINITY_DN56369_c0_g1_i1	stress response
13301	TRINITY_DN56369_c0_g1_i1	stress response
13302	TRINITY_DN56369_c0_g1_i1	stress response
13303	TRINITY_DN5636_c0_g1_i1	stress response
13304	TRINITY_DN5636_c0_g1_i1	stress response
13305	TRINITY_DN5636_c0_g1_i1	stress response
13306	TRINITY_DN5636_c0_g1_i1	stress response
13307	TRINITY_DN5636_c0_g1_i1	stress response
13308	TRINITY_DN5636_c0_g1_i1	stress response
13309	TRINITY_DN5636_c0_g1_i1	stress response
13310	TRINITY_DN5636_c0_g1_i2	stress response
13311	TRINITY_DN5636_c0_g1_i2	stress response
13312	TRINITY_DN5636_c0_g1_i2	stress response
13313	TRINITY_DN5636_c0_g1_i2	stress response
13314	TRINITY_DN5636_c0_g1_i2	stress response
13315	TRINITY_DN5636_c0_g1_i2	stress response
13316	TRINITY_DN5636_c0_g1_i2	stress response
13317	TRINITY_DN5636_c0_g1_i5	stress response
13318	TRINITY_DN5636_c0_g1_i5	stress response
13319	TRINITY_DN5636_c0_g1_i5	stress response
13320	TRINITY_DN5636_c0_g1_i5	stress response
13321	TRINITY_DN5636_c0_g1_i5	stress response
13322	TRINITY_DN5636_c0_g1_i5	stress response
13323	TRINITY_DN5636_c0_g1_i5	stress response
13324	TRINITY_DN56371_c0_g1_i1	stress response
13325	TRINITY_DN56379_c0_g1_i1	stress response
13326	TRINITY_DN56379_c0_g1_i1	stress response
13327	TRINITY_DN56379_c0_g1_i1	stress response
13328	TRINITY_DN56379_c0_g1_i1	stress response
13329	TRINITY_DN56394_c0_g1_i1	stress response
13330	TRINITY_DN5642_c0_g1_i12	stress response
13331	TRINITY_DN5642_c0_g1_i4	stress response
13332	TRINITY_DN56435_c0_g1_i1	stress response
13333	TRINITY_DN56461_c0_g1_i1	stress response
13334	TRINITY_DN56461_c0_g1_i1	stress response
13335	TRINITY_DN56461_c0_g1_i1	stress response
13336	TRINITY_DN56461_c0_g1_i1	stress response
13337	TRINITY_DN56462_c0_g1_i1	stress response
13338	TRINITY_DN5647_c1_g1_i1	stress response
13339	TRINITY_DN5647_c1_g1_i3	stress response
13340	TRINITY_DN5647_c2_g2_i3	stress response
