"","x"
"81109","Q7Z5P9"
"81110","Q7Z5P9"
"81111","Q7Z5P9"
"81112","Q7Z5P9"
"81113","Q7Z5P9"
"81114","Q7Z5P9"
"81115","Q7Z5P9"
"81116","Q7Z5P9"
"81117","Q7Z5P9"
"81118","Q7Z5P9"
"81119","Q7Z5P9"
"81120","Q7Z5P9"
"81121","Q7Z5P9"
"81122","Q7Z5P9"
"81123","Q7Z5P9"
"81124","Q7Z5P9"
"81125","Q7Z5P9"
"81126","Q7Z5P9"
"81127","Q7Z5P9"
"81128","Q7Z5P9"
"81129","Q7Z5P9"
"81130","Q7Z5P9"
"81131","Q9H0J4"
"81132","Q9H0J4"
"81133","Q9H0J4"
"81134","Q9H0J4"
"81135","Q9H0J4"
"81136","Q9H0J4"
"81137","Q9H0J4"
"81138","Q9H0J4"
"81139","Q9H0J4"
"81140","Q9H0J4"
"81141","Q9H0J4"
"81142","P36311"
"81143","A3CX68"
"81144","Q1IW72"
"81145","Q5WUK0"
"81146","P54551"
"81147","F4K487"
"81148","F4K487"
"81149","F4K487"
"81150","F4K487"
"81151","F4K487"
"81152","F4K487"
"81153","F4K487"
"81154","F4K487"
"81155","B3FWU0"
"81156","Q0P5F2"
"81157","P0CB83"
"81158","P78524"
"81159","P78524"
"81160","Q24087"
"81161","Q8N1M1"
"81162","O01510"
"81163","Q8N1M1"
"81164","P14181"
"81165","P14181"
"81166","P14181"
"81167","P14181"
"81168","P14181"
"81169","P14181"
"81170","P14181"
"81171","P14181"
"81172","P14181"
"81173","P14181"
"81174","P14181"
"81175","P14181"
"81176","P14181"
"81177","P14181"
"81178","Q03974"
"81179","P14181"
"81180","P14181"
"81181","P14181"
"81182","P14181"
"81183","P14181"
"81184","P14181"
"81185","P14181"
"81186","P14181"
"81187","P14181"
"81188","P14181"
"81189","P14181"
"81190","P14181"
"81191","P14181"
"81192","F4HPZ9"
"81193","P34685"
"81194","F4HPZ9"
"81195","P20945"
"81196","Q8W032"
"81197","Q50KB1"
"81198","Q50KB1"
"81199","Q50KB1"
"81200","Q50KB1"
"81201","Q50KB1"
"81202","O22263"
"81203","Q50KB1"
"81204","Q18581"
"81205","O57203"
"81206","Q8LIG4"
"81207","Q9PY94"
"81208","P0CS92"
"81209","Q8RDM9"
"81210","C4K5U1"
"81211","Q88UV2"
"81212","D4GUK0"
"81213","A6VXT1"
"81214","O94572"
"81215","Q96MW7"
"81216","P0CT29"
"81217","Q9NU22"
"81218","Q96NY7"
"81219","Q96NY7"
"81220","Q99PL5"
"81221","B4F6W9"
"81222","D3ZBP4"
"81223","F1MF74"
"81224","Q0II26"
"81225","P18899"
"81226","P18899"
"81227","P18899"
"81228","Q6Y5M6"
"81229","O22727"
"81230","Q06190"
"81231","P74361"
"81232","B8A4F4"
"81233","Q19802"
"81234","Q09165"
"81235","Q09165"
"81236","Q09165"
"81237","B5BI93"
"81238","Q922Q1"
"81239","O35205"
"81240","A0A067YBQ3"
"81241","Q820C9"
"81242","P31306"
"81243","Q42919"
"81244","Q5JRA6"
"81245","P11995"
"81246","P64483"
"81247","O15821"
"81248","C6DIC1"
"81249","Q930I4"
"81250","B8HG54"
"81251","P07062"
"81252","Q8UIW7"
"81253","P75587"
"81254","Q9QWR8"
"81255","B2JHF8"
"81256","Q46E77"
"81257","Q7XJR9"
"81258","Q3KPV4"
"81259","Q6P5F9"
"81260","B6IRV8"
"81261","Q66X22"
"81262","F4I443"
"81263","Q99728"
"81264","B9JCA5"
"81265","P75435"
"81266","P75435"
"81267","Q9NXZ2"
"81268","P43974"
"81269","P43974"
"81270","P43974"
"81271","P43974"
"81272","Q0ST16"
"81273","Q0VBV7"
"81274","B9JCA5"
"81275","Q4P782"
"81276","O24752"
"81277","P30777"
"81278","Q689G6"
"81279","Q06851"
"81280","Q04183"
"81281","Q86WG5"
"81282","B2VD93"
"81283","Q94B74"
"81284","Q57908"
"81285","Q6DRG7"
"81286","Q6DRG7"
"81287","Q05823"
"81288","O32036"
"81289","B7IFP7"
"81290","Q9PL51"
"81291","Q54TL8"
"81292","O43688"
"81293","Q9WTS5"
"81294","Q46GC3"
"81295","E9PVX6"
"81296","Q97AJ6"
"81297","Q2P6Z1"
"81298","P28365"
"81299","Q9LN49"
"81300","Q50834"
"81301","Q54WR2"
"81302","P12050"
"81303","Q9ESX4"
"81304","A4SGR1"
"81305","Q6CFU5"
"81306","P03934"
"81307","C0RYV1"
"81308","A3LX85"
"81309","Q92360"
"81310","P98159"
"81311","Q0E2Y1"
"81312","Q9LFR1"
"81313","Q4UKI6"
"81314","P35995"
"81315","Q2NTB0"
"81316","P56108"
"81317","Q6D263"
"81318","Q3JCX5"
"81319","Q10141"
"81320","Q8GYH8"
"81321","Q8GWH3"
"81322","G5CTF9"
"81323","Q4G0P3"
"81324","Q53T94"
"81325","Q3UPC7"
"81326","Q08CY4"
"81327","Q94738"
"81328","Q9XES0"
"81329","Q8BIH0"
"81330","A5CQU4"
"81331","Q9PAE6"
"81332","P17404"
"81333","Q95LV1"
"81334","Q6MG64"
"81335","Q7G765"
"81336","A5IME8"
"81337","O14329"
"81338","C5B7T0"
"81339","Q67XN2"
"81340","Q4L5F5"
"81341","Q9BLG0"
"81342","Q9MUP8"
"81343","Q07864"
"81344","F4IQJ6"
"81345","Q8T2A1"
"81346","Q075B4"
"81347","A1VRW9"
"81348","P48506"
"81349","Q7MTG8"
"81350","Q21CZ3"
"81351","O15091"
"81352","B1YH83"
"81353","P16053"
"81354","Q5RE09"
"81355","Q40665"
"81356","Q2HA26"
"81357","Q2HA26"
"81358","B2SXB8"
"81359","Q2PGG3"
"81360","Q6AY06"
"81361","B2GD55"
"81362","Q852L2"
"81363","Q2EI21"
"81364","Q6FKN6"
"81365","Q869Q3"
"81366","Q7M764"
"81367","Q8ZDJ2"
"81368","B9LCU6"
"81369","Q6E3C9"
"81370","Q6E3C9"
"81371","Q4V7Y7"
"81372","B6DZD1"
"81373","Q8G2C7"
"81374","Q0AYW5"
"81375","Q96P26"
"81376","Q96P26"
"81377","Q96P26"
"81378","Q24592"
"81379","Q24592"
"81380","Q057D6"
"81381","Q24LI1"
"81382","A6QNK1"
"81383","P57103"
"81384","A3B529"
"81385","A3B529"
"81386","B6J1S2"
"81387","P79883"
"81388","B7UI83"
"81389","O94599"
"81390","P21192"
"81391","O74560"
"81392","P24169"
"81393","Q4K3E4"
"81394","P05033"
"81395","Q3E922"
"81396","Q9ZFV2"
"81397","Q8FVT0"
"81398","Q6NKS1"
"81399","Q9LPK6"
"81400","Q871R7"
"81401","Q2UGU3"
"81402","Q8TD16"
"81403","Q05955"
"81404","Q05955"
"81405","F4KEV7"
"81406","Q2HWD6"
"81407","Q2HWD6"
"81408","Q2HWD6"
"81409","Q2HWD6"
"81410","O80831"
"81411","B1KD61"
"81412","B1KD61"
"81413","Q08BB1"
"81414","B1KD61"
"81415","Q08BB1"
"81416","A6QP70"
"81417","C5FRT9"
"81418","Q08BB1"
"81419","B1KD61"
"81420","Q08BB1"
"81421","Q08BB1"
"81422","Q08BB1"
"81423","Q9TXQ1"
"81424","Q08BB1"
"81425","Q6FKJ1"
"81426","B3EAE7"
"81427","Q68VV6"
"81428","A7T395"
"81429","Q3SXZ7"
"81430","P33450"
"81431","P33450"
"81432","Q03663"
"81433","Q03663"
"81434","Q5M7T9"
"81435","O95714"
"81436","P46837"
"81437","P46837"
"81438","A1DWM3"
"81439","Q9NXL2"
"81440","Q9NXL2"
"81441","A1YG61"
"81442","Q6NT04"
"81443","Q4JQW3"
"81444","B2A3H6"
"81445","P46560"
"81446","A2RRP1"
"81447","P40151"
"81448","P40151"
"81449","Q499P3"
"81450","P40151"
"81451","P53602"
"81452","Q99JF5"
"81453","Q99JF5"
"81454","P57828"
"81455","A3M2Q4"
"81456","Q8PDY0"
"81457","Q0TPL7"
"81458","Q8Z8E4"
"81459","A7SIM4"
"81460","A7SIM4"
"81461","A7SIM4"
"81462","A7SIM4"
"81463","Q38X69"
"81464","Q8N137"
"81465","P02564"
"81466","Q38X69"
"81467","Q5B3I8"
"81468","Q9CJX3"
"81469","A0LDS4"
"81470","Q9Y6N9"
"81471","Q1W617"
"81472","Q9NTI5"
"81473","Q9CWR2"
"81474","Q9CWR2"
"81475","Q9CWR2"
"81476","Q9CWR2"
"81477","P26207"
"81478","Q9RCA4"
"81479","B0UI66"
"81480","Q54W16"
"81481","O14332"
"81482","Q6KC79"
"81483","Q9CZT4"
"81484","O25988"
"81485","A1L1C5"
"81486","Q1QB33"
"81487","Q9PTW1"
"81488","Q7U807"
"81489","P50828"
"81490","O94689"
"81491","Q73XN8"
"81492","Q8N999"
"81493","P47681"
"81494","Q6QLN1"
"81495","Q12369"
"81496","Q59044"
"81497","Q493B5"
"81498","O25680"
"81499","Q5XKL5"
"81500","Q5XKL5"
"81501","P82003"
"81502","P82003"
"81503","Q9W0Y6"
"81504","Q9W0Y6"
"81505","Q9W0Y6"
"81506","Q6NUB3"
"81507","A3N2L0"
"81508","A3N2L0"
"81509","A3N2L0"
"81510","Q8IZD6"
"81511","P9WMP9"
"81512","O60271"
"81513","Q9NUJ3"
"81514","P15268"
"81515","B4Q0P1"
"81516","B4Q0P1"
"81517","P81203"
"81518","P81203"
"81519","Q9S3J9"
"81520","P81203"
"81521","A4YZ37"
"81522","Q6P1V3"
"81523","Q55CN6"
"81524","Q566Y1"
"81525","Q9AWL7"
"81526","Q9AWL7"
"81527","P40807"
"81528","P40807"
"81529","P40807"
"81530","Q4K3Y6"
"81531","A2RUS2"
"81532","Q7JZM8"
"81533","Q3E9X6"
"81534","Q7MZY6"
"81535","O07356"
"81536","O07356"
"81537","Q2TL32"
"81538","Q8N957"
"81539","A4L691"
"81540","Q7M1R5"
"81541","Q95Q39"
"81542","Q7M1R5"
"81543","Q7M1R5"
"81544","Q7M1R5"
"81545","G5ECB1"
"81546","A8LJK6"
"81547","Q68VK5"
"81548","Q9ULU4"
"81549","Q6NYU2"
"81550","Q9P6N1"
"81551","O34608"
"81552","Q9LIR3"
"81553","P50998"
"81554","Q8FK36"
"81555","Q9VCE1"
"81556","Q06R96"
"81557","Q6NY88"
"81558","Q9NB31"
"81559","P18583"
"81560","P18583"
"81561","P18583"
"81562","P18583"
"81563","P18583"
"81564","P18583"
"81565","P18583"
"81566","P18583"
"81567","P18583"
"81568","P18583"
"81569","P18583"
"81570","P18583"
"81571","P18583"
"81572","P93749"
"81573","P14652"
"81574","Q49AN0"
"81575","Q08BN9"
"81576","Q86H98"
"81577","P13709"
"81578","Q8YWH5"
"81579","Q86XL3"
"81580","Q6P1H6"
"81581","Q8KB71"
"81582","P55202"
"81583","B7GGN9"
"81584","P30871"
"81585","O43493"
"81586","Q8UF87"
"81587","Q99K67"
"81588","Q9PJJ7"
"81589","Q5RG45"
"81590","Q20593"
"81591","E9QAF0"
"81592","Q9FLF7"
"81593","Q9DER5"
"81594","Q91ZJ0"
"81595","Q9Y7B3"
"81596","Q02875"
"81597","Q9Y0B7"
"81598","P0DMA5"
"81599","Q8CXM7"
"81600","O36015"
"81601","B0YPS2"
"81602","C3L047"
"81603","Q07XN9"
"81604","Q2JGD6"
"81605","P35292"
"81606","Q6DI37"
"81607","Q86XA9"
"81608","A1RSF2"
"81609","Q58100"
"81610","A3MSX6"
"81611","Q12EK7"
"81612","Q6GH11"
"81613","P75613"
"81614","Q1LSU7"
"81615","Q38663"
"81616","Q6GQN0"
"81617","Q6GQN0"
"81618","E1C065"
"81619","Q9XD24"
"81620","A4IZ40"
"81621","Q12TL2"
"81622","A0QZY0"
"81623","Q6FPT1"
"81624","Q6FPT1"
"81625","Q8H4D4"
"81626","Q09530"
"81627","Q8C0N0"
"81628","Q62798"
"81629","Q46J20"
"81630","B1MZ61"
"81631","Q2S8P0"
"81632","Q2S8P0"
"81633","Q6L4F8"
"81634","A3CXE7"
"81635","P58421"
"81636","Q04745"
"81637","P31394"
"81638","Q21FU1"
"81639","Q9Z277"
"81640","P39453"
"81641","Q9BSW2"
"81642","Q7U3H2"
"81643","Q9Z2G0"
"81644","Q44601"
"81645","D4B5H9"
"81646","Q2RZJ2"
"81647","A6L5G7"
"81648","B4FAF3"
"81649","C3K902"
"81650","P44659"
"81651","B0RP52"
"81652","Q16563"
"81653","Q3UH60"
"81654","B0TYR5"
"81655","O75343"
"81656","Q47944"
"81657","Q60WU2"
"81658","Q92089"
"81659","Q8SR40"
"81660","P07149"
"81661","P18940"
"81662","Q92GT4"
"81663","Q2IHP4"
"81664","P9WJV0"
"81665","Q4FSU1"
"81666","P24063"
"81667","Q4V7A8"
"81668","P34036"
"81669","A1BDF1"
"81670","A1BDF1"
"81671","A1BDF1"
"81672","Q71Z78"
"81673","P44956"
"81674","Q88FS8"
"81675","B9EKR1"
"81676","Q4S6U8"
"81677","Q12908"
"81678","P64397"
"81679","P41832"
"81680","Q20JQ7"
"81681","Q504A5"
"81682","Q97U63"
"81683","A5EX62"
"81684","P22099"
"81685","B0B9M3"
"81686","A6NKB5"
"81687","Q5XPI3"
"81688","Q6FRU4"
"81689","Q0A8V7"
"81690","Q5UQE6"
"81691","O18756"
"81692","P26022"
"81693","Q0D3J9"
"81694","Q7NUD8"
"81695","Q8GXQ3"
"81696","A5UJ35"
"81697","Q7Z442"
"81698","P57296"
"81699","H2LRU7"
"81700","P44028"
"81701","Q42908"
"81702","Q86WV6"
"81703","A5E869"
"81704","Q0I088"
"81705","Q68D51"
"81706","Q10749"
"81707","Q04418"
"81708","Q04418"
"81709","B2G6R3"
"81710","O62179"
"81711","Q743Z2"
"81712","Q9XTG1"
"81713","A4T4S9"
"81714","Q9XTG1"
"81715","Q5NBJ3"
"81716","D3UEM3"
"81717","A0PXZ6"
"81718","Q5ZKI4"
"81719","Q1LUA6"
"81720","A4FUW8"
"81721","Q9UST7"
"81722","Q17YQ2"
"81723","P45706"
"81724","A1C5W7"
"81725","P46372"
"81726","B0K2F0"
"81727","A9BUC4"
"81728","Q29NZ8"
"81729","P04186"
"81730","B1VWJ8"
"81731","Q99758"
"81732","B5DEL3"
"81733","Q5XF20"
"81734","Q86UW6"
"81735","Q7Z494"
"81736","Q65W13"
"81737","P36955"
"81738","Q9P107"
"81739","Q18192"
"81740","Q96WV6"
"81741","Q96WV6"
"81742","Q96WV6"
"81743","Q96WV6"
"81744","Q96WV6"
"81745","Q96WV6"
"81746","Q96WV6"
"81747","Q96WV6"
"81748","Q96WV6"
"81749","Q96WV6"
"81750","Q96WV6"
"81751","Q96WV6"
"81752","Q96WV6"
"81753","Q96WV6"
"81754","Q96WV6"
"81755","Q96WV6"
"81756","Q96WV6"
"81757","Q96WV6"
"81758","Q96WV6"
"81759","Q96WV6"
"81760","Q96WV6"
"81761","Q96WV6"
"81762","Q96WV6"
"81763","Q96WV6"
"81764","Q96WV6"
"81765","Q96WV6"
"81766","Q96WV6"
"81767","Q96WV6"
"81768","Q96WV6"
"81769","Q96WV6"
"81770","Q96WV6"
"81771","Q96WV6"
"81772","Q96WV6"
"81773","Q96WV6"
"81774","Q96WV6"
"81775","Q96WV6"
"81776","Q96WV6"
"81777","Q96WV6"
"81778","Q96WV6"
"81779","Q96WV6"
"81780","Q96WV6"
"81781","Q96WV6"
"81782","Q96WV6"
"81783","Q96WV6"
"81784","Q96WV6"
"81785","Q96WV6"
"81786","Q96WV6"
"81787","Q96WV6"
"81788","Q96WV6"
"81789","Q96WV6"
"81790","Q96WV6"
"81791","Q96WV6"
"81792","Q96WV6"
"81793","Q96WV6"
"81794","Q96WV6"
"81795","Q96WV6"
"81796","Q96WV6"
"81797","Q96WV6"
"81798","Q96WV6"
"81799","Q96WV6"
"81800","Q96WV6"
"81801","Q96WV6"
"81802","Q96WV6"
"81803","Q96WV6"
"81804","Q96WV6"
"81805","Q96WV6"
"81806","Q96WV6"
"81807","Q96WV6"
"81808","Q96WV6"
"81809","Q96WV6"
"81810","Q96WV6"
"81811","Q96WV6"
"81812","Q96WV6"
"81813","Q96WV6"
"81814","Q96WV6"
"81815","Q96WV6"
"81816","Q96WV6"
"81817","Q96WV6"
"81818","Q5UZ40"
"81819","Q0W3L5"
"81820","Q9LR47"
"81821","Q2GFJ2"
"81822","Q2GFJ2"
"81823","Q2NFZ6"
"81824","Q2GFJ2"
"81825","Q2NFZ6"
"81826","Q2NFZ6"
"81827","Q0CEX5"
"81828","Q5F226"
"81829","Q96DN5"
"81830","P91875"
"81831","A8F8I3"
"81832","P26201"
"81833","Q9VW71"
"81834","Q8FN65"
"81835","A6SUQ8"
"81836","P18474"
"81837","Q6NYL3"
"81838","P14248"
"81839","P14248"
"81840","P14248"
"81841","P13615"
"81842","A8EWY0"
"81843","Q76634"
"81844","Q6A8Q7"
"81845","Q6A8Q7"
"81846","Q4WQZ0"
"81847","Q3K5Q9"
"81848","A4K2U0"
"81849","P0DJH0"
"81850","O83985"
"81851","A1SJB8"
"81852","Q9Z986"
"81853","Q921I2"
"81854","P87061"
"81855","Q54IF7"
"81856","F4KEL0"
"81857","Q8I1U7"
"81858","Q8I1U7"
"81859","A0Q1J0"
"81860","Q5UPG5"
"81861","P25775"
"81862","Q9BXF9"
"81863","Q14896"
"81864","Q08CH3"
"81865","Q08CH3"
"81866","Q3V3A7"
"81867","Q10348"
"81868","P24699"
"81869","Q2KIS7"
"81870","Q21412"
"81871","Q7Z591"
"81872","Q97CQ0"
"81873","P00146"
"81874","B3EP34"
"81875","P12954"
"81876","Q70KH2"
"81877","Q8CQ78"
"81878","Q54LY1"
"81879","A1S0R2"
"81880","A1D1R1"
"81881","Q9HX91"
"81882","Q52353"
"81883","Q8TF17"
"81884","B3EWZ6"
"81885","Q9JMH9"
"81886","Q948U0"
"81887","Q9M2Y9"
"81888","P51855"
"81889","P03193"
"81890","O82199"
"81891","B9K6P7"
"81892","Q9STM4"
"81893","Q9STM4"
"81894","Q9STM4"
"81895","Q46D71"
"81896","Q9FM03"
"81897","O82500"
"81898","Q9G059"
"81899","Q89B13"
"81900","O81644"
"81901","Q8CJG1"
"81902","A9CRJ7"
"81903","Q6ZPE2"
"81904","P14248"
"81905","Q9JMH9"
"81906","Q30SH9"
"81907","P35915"
"81908","Q1MMZ3"
"81909","Q54DS4"
"81910","Q9NZR2"
"81911","Q731R7"
"81912","P28345"
"81913","P50638"
"81914","Q3UHR0"
"81915","P20742"
"81916","A7LCJ3"
"81917","P56213"
"81918","Q8CBB9"
"81919","Q3SS04"
"81920","Q8TDI7"
"81921","O27874"
"81922","A1R8M8"
"81923","Q9Y2P7"
"81924","Q8BLG0"
"81925","Q0VQD8"
"81926","Q4P827"
"81927","Q5QQ57"
"81928","Q9UX90"
"81929","P39113"
"81930","Q96JQ0"
"81931","Q09765"
"81932","A1T0Y9"
"81933","Q94130"
"81934","B8MYS6"
"81935","O80474"
"81936","Q765I2"
"81937","Q0RS35"
"81938","P82650"
"81939","P23074"
"81940","Q9UPN4"
"81941","Q9UPN4"
"81942","Q9LJY5"
"81943","P52380"
"81944","O84379"
"81945","Q5U3U6"
"81946","A0ZZ78"
"81947","Q21950"
"81948","B3E044"
"81949","Q95RR8"
"81950","Q6C6M0"
"81951","C4K2G3"
"81952","A3LZ57"
"81953","C4XK87"
"81954","C4XK87"
"81955","O29722"
"81956","P32849"
"81957","Q6TCG2"
"81958","P31304"
"81959","Q6XPS3"
"81960","O93845"
"81961","Q8K2Y0"
"81962","Q8R7U7"
"81963","P35356"
"81964","A6QBK6"
"81965","Q83264"
"81966","A5UQC0"
"81967","Q869L3"
"81968","Q46F25"
"81969","Q46F25"
"81970","Q3ADC2"
"81971","Q80TR8"
"81972","Q92S10"
"81973","O36019"
"81974","Q6ZMN7"
"81975","B8D8B4"
"81976","Q07327"
"81977","P78382"
"81978","P28859"
"81979","Q869L3"
"81980","P39524"
"81981","Q7MWI5"
"81982","Q08122"
"81983","Q04726"
"81984","Q5YLM1"
"81985","Q6Y288"
"81986","P15192"
"81987","Q5RGJ5"
"81988","Q9K6V7"
"81989","Q10159"
"81990","Q9LMT8"
"81991","P94531"
"81992","Q03278"
"81993","Q8VGR8"
"81994","Q6LV46"
"81995","P86839"
"81996","P35525"
"81997","Q5R192"
"81998","B1ABS0"
"81999","Q9VR59"
"82000","P44794"
"82001","P09761"
"82002","Q7RZP7"
"82003","O35469"
"82004","A4FUG8"
"82005","Q21444"
"82006","Q21444"
"82007","B2V6V8"
"82008","Q92ZK3"
"82009","Q19000"
"82010","P34101"
"82011","Q5RAS6"
"82012","Q5RAS6"
"82013","Q5RAS6"
"82014","A1JJW5"
"82015","P39663"
"82016","A9KJM3"
"82017","Q5T2S8"
"82018","Q9UGM3"
"82019","Q9UGM3"
"82020","Q9UGM3"
"82021","Q9UGM3"
"82022","Q9UGM3"
"82023","Q9UGM3"
"82024","Q9UGM3"
"82025","Q9UGM3"
"82026","Q9UGM3"
"82027","Q8TZV2"
"82028","Q8NI08"
"82029","Q9ZU46"
"82030","Q96R08"
"82031","Q9GT24"
"82032","Q16959"
"82033","Q2EMV9"
"82034","Q8WHZ1"
"82035","Q3J6L8"
"82036","Q2NE13"
"82037","Q2HJ93"
"82038","P21327"
"82039","A0QL30"
"82040","Q2NL67"
"82041","P08461"
"82042","P38660"
"82043","P46530"
"82044","P46530"
"82045","P46530"
"82046","P46530"
"82047","P46530"
"82048","P46530"
"82049","P46530"
"82050","P46530"
"82051","P46530"
"82052","P46530"
"82053","P46530"
"82054","P46530"
"82055","P46530"
"82056","P46530"
"82057","P46530"
"82058","P46530"
"82059","P46530"
"82060","P46530"
"82061","P46530"
"82062","P46530"
"82063","P46530"
"82064","P46530"
"82065","P46530"
"82066","Q3ECY6"
"82067","P37294"
"82068","Q66JI9"
"82069","Q4R4V2"
"82070","Q84294"
"82071","Q9BSE4"
"82072","O14756"
"82073","Q5VUE5"
"82074","P05814"
"82075","P43005"
"82076","A1CZE5"
"82077","Q6NS09"
"82078","Q9ULJ7"
"82079","Q9ULJ7"
"82080","Q9ULJ7"
"82081","Q9ULJ7"
"82082","Q9ULJ7"
"82083","Q9ULJ7"
"82084","Q9ULJ7"
"82085","Q9ULJ7"
"82086","Q9ULJ7"
"82087","Q91YY5"
"82088","Q8T6J1"
"82089","Q86YN6"
"82090","A4IH75"
"82091","O00835"
"82092","Q7X8C5"
"82093","Q54MG7"
"82094","P62598"
"82095","Q9LNL0"
"82096","B3PK30"
"82097","Q3AZB7"
"82098","P19997"
"82099","P17671"
"82100","Q4WXH8"
"82101","Q96E22"
"82102","Q5FVM7"
"82103","Q3UZ18"
"82104","Q2KI13"
"82105","Q8WSR4"
"82106","O24456"
"82107","Q5QYB0"
"82108","Q8FQP1"
"82109","P70752"
"82110","P98201"
"82111","A1DEC4"
"82112","O18191"
"82113","A5GHL4"
"82114","Q8NQ22"
"82115","Q10944"
"82116","Q9VTU3"
"82117","B0UE10"
"82118","Q7ZV90"
"82119","P86251"
"82120","C0R3B8"
"82121","P04569"
"82122","Q58Y75"
"82123","Q6DD45"
"82124","P44016"
"82125","Q5R6L1"
"82126","Q7RTT9"
"82127","P44779"
"82128","P26708"
"82129","E9Q555"
"82130","P33450"
"82131","P33450"
"82132","P33450"
"82133","P33450"
"82134","B7K1G5"
"82135","Q6CWV1"
"82136","Q03CA5"
"82137","Q6NLL1"
"82138","O75151"
"82139","Q8TE56"
"82140","B2VGJ9"
"82141","B2VGJ9"
"82142","B2VGJ9"
"82143","P93227"
"82144","Q57803"
"82145","Q9VBQ9"
"82146","Q88WR3"
"82147","Q07L15"
"82148","A2BZA6"
"82149","O64967"
"82150","Q9CAY1"
"82151","D9J034"
"82152","A7GUS0"
"82153","Q91YD6"
"82154","Q9NBX4"
"82155","Q10126"
"82156","P24183"
"82157","O22264"
"82158","B2VGA2"
"82159","Q5R4V4"
"82160","A1U3E9"
"82161","A1U3E9"
"82162","F4JJJ3"
"82163","Q2QLA2"
"82164","Q3KHD6"
"82165","Q09901"
"82166","C5CNB3"
"82167","Q4PGU6"
"82168","C5CFP6"
"82169","Q9TTK4"
"82170","Q9TXJ0"
"82171","A4Y193"
"82172","Q7TPQ3"
"82173","P39014"
"82174","Q13118"
"82175","Q2IJ55"
"82176","Q2IJ55"
"82177","Q9BQS8"
"82178","Q8VDC1"
"82179","Q01549"
"82180","Q9QXL2"
"82181","O94823"
"82182","A2RUV5"
"82183","Q8NFA0"
"82184","Q8NFA0"
"82185","Q8NFA0"
"82186","Q8NFA0"
"82187","Q9J579"
"82188","Q9J579"
"82189","Q9J579"
"82190","Q5L5J7"
"82191","A4IRS2"
"82192","O35015"
"82193","Q8B120"
"82194","P01289"
"82195","Q9Z3A1"
"82196","Q06091"
"82197","B5XKW2"
"82198","B5XKW2"
"82199","Q9Y6V0"
"82200","Q6AZB0"
"82201","Q9P215"
"82202","Q51392"
"82203","Q502M8"
"82204","Q502M8"
"82205","Q9V4N3"
"82206","Q9LJ69"
"82207","P51299"
"82208","Q96R30"
"82209","Q9NQ86"
"82210","Q1QP77"
"82211","Q6L150"
"82212","Q1QP77"
"82213","B8EIR0"
"82214","Q9HQH1"
"82215","Q62638"
"82216","A5GSC3"
"82217","Q5UP44"
"82218","Q5UP44"
"82219","Q5UP44"
"82220","Q96RT7"
"82221","P25466"
"82222","Q7TN88"
"82223","Q9UT37"
"82224","Q7TMY8"
"82225","Q25604"
"82226","Q7Z6Z7"
"82227","Q7NVZ0"
"82228","Q7Z6Z7"
"82229","Q0III2"
"82230","Q5WVC4"
"82231","A0JPL0"
"82232","Q3Z6V3"
"82233","Q09225"
"82234","Q53IZ1"
"82235","Q754G4"
"82236","B9MB97"
"82237","Q96T51"
"82238","Q9LVQ4"
"82239","P04968"
"82240","O08852"
"82241","Q1WLP9"
"82242","A8PKH2"
"82243","A8PKH2"
"82244","A8PKH2"
"82245","Q6GQ66"
"82246","A4IHR5"
"82247","Q6PCX9"
"82248","O94972"
"82249","O94972"
"82250","Q2R2W1"
"82251","Q7Z5K2"
"82252","P59517"
"82253","Q9VHY5"
"82254","Q65YU8"
"82255","Q9D4H8"
"82256","P24603"
"82257","F4KF14"
"82258","Q94AN4"
"82259","C4NZN9"
"82260","C4NZN9"
"82261","C4NZN9"
"82262","C4NZN9"
"82263","C4NZN9"
"82264","C4NZN9"
"82265","Q8K9S3"
"82266","C4NZN9"
"82267","B9KD13"
"82268","Q6FE69"
"82269","Q84ZL0"
"82270","P0CY44"
"82271","B2V9G8"
"82272","Q9ULL8"
"82273","P33438"
"82274","P21836"
"82275","B0USN1"
"82276","P43612"
"82277","Q8CQR0"
"82278","Q5RB02"
"82279","O65639"
"82280","O65639"
"82281","O65639"
"82282","O65639"
"82283","O65639"
"82284","O65639"
"82285","O65639"
"82286","O65639"
"82287","P82721"
"82288","P20014"
"82289","Q8CFD5"
"82290","Q7A092"
"82291","B7XHS8"
"82292","Q8G2M6"
"82293","P00879"
"82294","Q7G8Y3"
"82295","Q9VMX6"
"82296","Q8CHW4"
"82297","Q8CHW4"
"82298","Q8BWF0"
"82299","B5MFE9"
"82300","P35177"
"82301","Q653P0"
"82302","Q12W71"
"82303","Q6ZPZ3"
"82304","O43047"
"82305","Q221N8"
"82306","Q08951"
"82307","Q9Z726"
"82308","Q7KQM6"
"82309","Q7KQM6"
"82310","Q7KQM6"
"82311","Q9ERH7"
"82312","G3KIM7"
"82313","Q4WM32"
"82314","F4I718"
"82315","Q9WTK3"
"82316","O94600"
"82317","Q9TT35"
"82318","C0Z274"
"82319","P43534"
"82320","Q1E2F4"
"82321","Q9Y7B6"
"82322","C6DH68"
"82323","Q84K00"
"82324","Q9BXP8"
"82325","Q14990"
"82326","Q2KIX2"
"82327","Q61847"
"82328","Q0UZ59"
"82329","Q58819"
"82330","A6TSK3"
"82331","P11584"
"82332","O49498"
"82333","Q80XZ4"
